1659	1	APA_P02SU	1	1	0	53	2	11	2	1	5	21	
1670	1	APA_P02SU	1	1	0	10	2	22	2	3	10	58	
843	1	APA_P02SU	1	1	0	25	1	0	2	0	9	9	
854	1	APA_P02SU	1	1	0	38	1	11	2	2	6	38	
845	1	APA_P02SU	1	1	0	24	1	2	2	0	8	8	
856	1	APA_P02SU	1	1	0	39	1	13	2	2	7	39	
847	1	APA_P02SU	1	1	0	23	1	4	2	0	7	7	
858	1	APA_P02SU	1	1	0	40	1	15	2	2	8	40	
849	1	APA_P02SU	1	1	0	22	1	6	2	0	6	6	
860	1	APA_P02SU	1	1	0	41	1	17	2	2	9	41	
851	1	APA_P02SU	1	1	0	21	1	8	2	0	5	5	
862	1	APA_P02SU	1	1	0	42	1	19	2	2	10	42	
863	1	APA_P02SU	1	1	0	73	1	20	2	4	9	73	
874	1	APA_P02SU	1	1	0	118	1	31	2	6	6	102	
865	1	APA_P02SU	1	1	0	72	1	22	2	4	8	72	
876	1	APA_P02SU	1	1	0	119	1	33	2	6	7	103	
867	1	APA_P02SU	1	1	0	71	1	24	2	4	7	71	
878	1	APA_P02SU	1	1	0	120	1	35	2	6	8	104	
869	1	APA_P02SU	1	1	0	70	1	26	2	4	6	70	
880	1	APA_P02SU	1	1	0	121	1	37	2	6	9	105	
871	1	APA_P02SU	1	1	0	69	1	28	2	4	5	69	
882	1	APA_P02SU	1	1	0	122	1	39	2	6	10	106	
870	1	APA_P02SU	1	1	0	105	1	27	2	5	9	89	
879	1	APA_P02SU	1	1	0	86	1	36	2	7	6	118	
868	1	APA_P02SU	1	1	0	104	1	25	2	5	8	88	
877	1	APA_P02SU	1	1	0	87	1	34	2	7	7	119	
866	1	APA_P02SU	1	1	0	103	1	23	2	5	7	87	
875	1	APA_P02SU	1	1	0	88	1	32	2	7	8	120	
864	1	APA_P02SU	1	1	0	102	1	21	2	5	6	86	
873	1	APA_P02SU	1	1	0	89	1	30	2	7	9	121	
1683	1	APA_P02SU	1	1	0	101	2	35	2	5	5	85	
1694	1	APA_P02SU	1	1	0	90	2	46	2	7	10	122	
353	1	APA_P02SU	1	1	0	63	0	9	2	1	15	31	
344	1	APA_P02SU	1	1	0	0	0	18	2	3	0	48	
355	1	APA_P02SU	1	1	0	62	0	7	2	1	14	30	
346	1	APA_P02SU	1	1	0	1	0	16	2	3	1	49	
357	1	APA_P02SU	1	1	0	61	0	5	2	1	13	29	
348	1	APA_P02SU	1	1	0	2	0	14	2	3	2	50	
359	1	APA_P02SU	1	1	0	60	0	3	2	1	12	28	
350	1	APA_P02SU	1	1	0	3	0	12	2	3	3	51	
361	1	APA_P02SU	1	1	0	59	0	1	2	1	11	27	
352	1	APA_P02SU	1	1	0	4	0	10	2	3	4	52	
852	1	APA_P02SU	1	1	0	58	1	9	2	1	10	26	
861	1	APA_P02SU	1	1	0	5	1	18	2	3	5	53	
1648	1	APA_P02SU	1	1	0	31	2	0	2	0	15	15	
1661	1	APA_P02SU	1	1	0	32	2	13	2	2	0	32	
1650	1	APA_P02SU	1	1	0	30	2	2	2	0	14	14	
1663	1	APA_P02SU	1	1	0	33	2	15	2	2	1	33	
1652	1	APA_P02SU	1	1	0	29	2	4	2	0	13	13	
1665	1	APA_P02SU	1	1	0	34	2	17	2	2	2	34	
1654	1	APA_P02SU	1	1	0	28	2	6	2	0	12	12	
1667	1	APA_P02SU	1	1	0	35	2	19	2	2	3	35	
1656	1	APA_P02SU	1	1	0	27	2	8	2	0	11	11	
1669	1	APA_P02SU	1	1	0	36	2	21	2	2	4	36	
1658	1	APA_P02SU	1	1	0	26	2	10	2	0	10	10	
1671	1	APA_P02SU	1	1	0	37	2	23	2	2	5	37	
1672	1	APA_P02SU	1	1	0	79	2	24	2	4	15	79	
1685	1	APA_P02SU	1	1	0	112	2	37	2	6	0	96	
1674	1	APA_P02SU	1	1	0	78	2	26	2	4	14	78	
1687	1	APA_P02SU	1	1	0	113	2	39	2	6	1	97	
1676	1	APA_P02SU	1	1	0	77	2	28	2	4	13	77	
1689	1	APA_P02SU	1	1	0	114	2	41	2	6	2	98	
1678	1	APA_P02SU	1	1	0	76	2	30	2	4	12	76	
1691	1	APA_P02SU	1	1	0	115	2	43	2	6	3	99	
1680	1	APA_P02SU	1	1	0	75	2	32	2	4	11	75	
